PdfType: central
Format: lhagrid1
---
9.9999997E-10 1.4508288E-09 2.1049043E-09 3.0538556E-09 4.4306216E-09 6.4280732E-09 9.3260333E-09 1.3530478E-08 1.9630406E-08 2.8480359E-08 4.1320124E-08 5.9948427E-08 8.6974900E-08 1.2618568E-07 1.8307382E-07 2.6560878E-07 3.8535285E-07 5.5908100E-07 8.1113080E-07 1.1768119E-06 1.7073527E-06 2.4770764E-06 3.5938137E-06 5.2140081E-06 7.5646331E-06 1.0974988E-05 1.5922828E-05 2.3101296E-05 3.3516026E-05 4.8626014E-05 7.0548020E-05 1.0235310E-04 1.4849682E-04 2.1544346E-04 3.1257159E-04 4.5348785E-04 6.5793324E-04 9.5454848E-04 1.3848863E-03 2.0092330E-03 2.9150532E-03 4.2292429E-03 6.1359075E-03 8.9021511E-03 1.2915497E-02 1.8738175E-02 2.7185882E-02 3.9442062E-02 5.7223678E-02 8.3021760E-02 1.0000000E-01 1.1836734E-01 1.3673469E-01 1.5510204E-01 1.7346939E-01 1.9183673E-01 2.1020408E-01 2.2857143E-01 2.4693878E-01 2.6530612E-01 2.8367347E-01 3.0204082E-01 3.2040817E-01 3.3877552E-01 3.5714287E-01 3.7551022E-01 3.9387757E-01 4.1224489E-01 4.3061224E-01 4.4897959E-01 4.6734694E-01 4.8571429E-01 5.0408161E-01 5.2244896E-01 5.4081631E-01 5.5918366E-01 5.7755101E-01 5.9591836E-01 6.1428571E-01 6.3265306E-01 6.5102041E-01 6.6938776E-01 6.8775511E-01 7.0612246E-01 7.2448981E-01 7.4285716E-01 7.6122451E-01 7.7959186E-01 7.9795921E-01 8.1632656E-01 8.3469385E-01 8.5306120E-01 8.7142855E-01 8.8979590E-01 9.0816325E-01 9.2653060E-01 9.4489795E-01 9.6326530E-01 9.8163265E-01 1.0000000E+00
1.0000000E+00 1.0796795E+00 1.1706605E+00 1.2750000E+00
-5 -4 -3 -2 -1 1 2 3 4 5 21
  4.3452269E-08  1.8389375E-08  4.1412031E+00  4.0572288E+00  3.9524292E+00  3.9526174E+00  4.0574741E+00  4.1410853E+00  1.8388559E-08  4.3449462E-08  7.3716610E+02
  1.5384072E-07  7.3335408E-08  8.5532728E+00  8.4653538E+00  8.3874901E+00  8.3876855E+00  8.4655944E+00  8.5531472E+00  7.3333825E-08  1.5384200E-07  7.7951670E+02
  9.4022849E-08  8.4972994E-08  1.2948038E+01  1.2851609E+01  1.2785256E+01  1.2785460E+01  1.2851867E+01  1.2947913E+01  8.4969846E-08  9.4021232E-08  8.2632912E+02
  1.3251820E-07  1.1268969E-07  1.7310694E+01  1.7212164E+01  1.7149959E+01  1.7150171E+01  1.7212433E+01  1.7310570E+01  1.1268927E-07  1.3252183E-07  8.7723581E+02
  6.1713997E-08  2.6156819E-08  3.7486339E+00  3.6428464E+00  3.5939909E+00  3.5942092E+00  3.6431225E+00  3.7485085E+00  2.6160956E-08  6.1714315E-08  6.1957602E+02
  9.2372541E-08  3.6941878E-08  7.4149538E+00  7.3057200E+00  7.2806363E+00  7.2808635E+00  7.3060008E+00  7.4147897E+00  3.6940099E-08  9.2376010E-08  6.5540025E+02
  1.6123608E-07  9.8574764E-08  1.1067382E+01  1.0951186E+01  1.0935442E+01  1.0935679E+01  1.0951500E+01  1.1067218E+01  9.8572319E-08  1.6123269E-07  6.9474963E+02
  1.6680088E-07  1.6192625E-07  1.4691913E+01  1.4574018E+01  1.4561166E+01  1.4561412E+01  1.4574345E+01  1.4691749E+01  1.6192540E-07  1.6679474E-07  7.3734745E+02
  5.2929665E-08  4.6583792E-08  3.3961295E+00  3.2746037E+00  3.2707886E+00  3.2710423E+00  3.2749250E+00  3.3959942E+00  4.6580086E-08  5.2932968E-08  5.2109511E+02
  8.0132365E-08  7.8251636E-08  6.4394536E+00  6.3149899E+00  6.3319529E+00  6.3322172E+00  6.3153304E+00  6.4392779E+00  7.8256511E-08  8.0133175E-08  5.5153394E+02
  8.4615475E-08  6.0713579E-08  9.4713514E+00  9.3412013E+00  9.3652738E+00  9.3655499E+00  9.3415675E+00  9.4711765E+00  6.0711237E-08  8.4611595E-08  5.8462153E+02
  7.3384362E-08  9.2160166E-08  1.2478788E+01  1.2346895E+01  1.2373053E+01  1.2373341E+01  1.2347277E+01  1.2478615E+01  9.2162048E-08  7.3380003E-08  6.2021263E+02
  2.2177541E-08  1.9530090E-08  3.0791327E+00  2.9469924E+00  2.9790685E+00  2.9793492E+00  2.9473674E+00  3.0789905E+00  1.9527747E-08  2.2179785E-08  4.3858153E+02
  6.1282923E-08  7.6042927E-08  5.6010125E+00  5.4662679E+00  5.5164493E+00  5.5167577E+00  5.4666655E+00  5.6008251E+00  7.6042928E-08  6.1283416E-08  4.6419159E+02
  1.1292816E-07  8.9119136E-08  8.1138895E+00  7.9744707E+00  8.0299659E+00  8.0302889E+00  7.9748990E+00  8.1137036E+00  8.9118040E-08  1.1292690E-07  4.9185676E+02
  7.1272078E-08  5.6555527E-08  1.0605138E+01  1.0464194E+01  1.0521062E+01  1.0521406E+01  1.0464653E+01  1.0604952E+01  5.6555412E-08  7.1273714E-08  5.2142137E+02
  1.6409399E-08  2.8077457E-08  2.7940445E+00  2.6553417E+00  2.7156560E+00  2.7159902E+00  2.6557798E+00  2.7938706E+00  2.8078398E-08  1.6412196E-08  3.6941781E+02
  3.8000118E-08  4.9626766E-08  4.8801686E+00  4.7391505E+00  4.8151737E+00  4.8155428E+00  4.7396152E+00  4.8799693E+00  4.9627777E-08  3.7997869E-08  3.9106480E+02
  9.1076549E-08  8.9394150E-08  6.9592117E+00  6.8144642E+00  6.8944430E+00  6.8948295E+00  6.8149647E+00  6.9590139E+00  8.9396111E-08  9.1083339E-08  4.1417434E+02
  1.1159601E-07  1.2350807E-07  9.0191720E+00  8.8732360E+00  8.9543505E+00  8.9547616E+00  8.8737771E+00  9.0189755E+00  1.2350633E-07  1.1158627E-07  4.3858881E+02
  2.5252654E-08  2.3869351E-08  2.5367645E+00  2.3946623E+00  2.4772160E+00  2.4776108E+00  2.3951745E+00  2.5365809E+00  2.3869846E-08  2.5260739E-08  3.1139635E+02
  3.6159676E-08  2.3406504E-08  4.2584604E+00  4.1143173E+00  4.2105548E+00  4.2109869E+00  4.1148615E+00  4.2582483E+00  2.3404847E-08  3.6162647E-08  3.2945178E+02
  4.5936840E-08  5.8576872E-08  5.9750533E+00  5.8280416E+00  5.9270820E+00  5.9275424E+00  5.8286287E+00  5.9748428E+00  5.8575975E-08  4.5941999E-08  3.4856178E+02
  1.0220961E-07  7.4058368E-08  7.6749463E+00  7.5271755E+00  7.6272204E+00  7.6277141E+00  7.5278093E+00  7.6747298E+00  7.4052951E-08  1.0221258E-07  3.6857969E+02
  3.6067614E-08  2.8290299E-08  2.3040962E+00  2.1612870E+00  2.2607043E+00  2.2611678E+00  2.1618877E+00  2.3039027E+00  2.8289673E-08  3.6056739E-08  2.6270768E+02
  2.9732620E-08  2.1706943E-08  3.7221986E+00  3.5775757E+00  3.6888151E+00  3.6893303E+00  3.5782136E+00  3.7219729E+00  2.1702716E-08  2.9734681E-08  2.7779860E+02
  6.8031594E-08  5.7436382E-08  5.1362300E+00  4.9897915E+00  5.1032338E+00  5.1037882E+00  4.9904854E+00  5.1360066E+00  5.7439051E-08  6.8032094E-08  2.9351276E+02
  7.4644618E-08  1.1474414E-07  6.5375353E+00  6.3889756E+00  6.5029567E+00  6.5036020E+00  6.3897516E+00  6.5373099E+00  1.1474106E-07  7.4647205E-08  3.0979033E+02
  2.9561751E-08  2.2563755E-08  2.0934325E+00  1.9520734E+00  2.0638826E+00  2.0644281E+00  1.9527792E+00  2.0932273E+00  2.2561086E-08  2.9552355E-08  2.2224566E+02
  2.6820507E-08  4.3847835E-08  3.2669032E+00  3.1150338E+00  3.2377388E+00  3.2383610E+00  3.1157844E+00  3.2666982E+00  4.3845523E-08  2.6819010E-08  2.3456527E+02
  3.3672450E-08  5.5173225E-08  4.4253959E+00  4.2760726E+00  4.3997870E+00  4.4004531E+00  4.2769059E+00  4.4251844E+00  5.5167849E-08  3.3667326E-08  2.4729844E+02
  2.6267444E-08  6.5211838E-08  5.5747089E+00  5.4262144E+00  5.5501171E+00  5.5508719E+00  5.4271429E+00  5.5745077E+00  6.5209403E-08  2.6264483E-08  2.6031107E+02
  1.8509682E-08  1.4025730E-08  1.9037434E+00  1.7647754E+00  1.8851198E+00  1.8857934E+00  1.7655817E+00  1.9035338E+00  1.4022927E-08  1.8502312E-08  1.8814212E+02
  2.7451682E-08  3.5269235E-08  2.8714823E+00  2.7210571E+00  2.8510327E+00  2.8517541E+00  2.7219597E+00  2.8712640E+00  3.5265749E-08  2.7454047E-08  1.9819273E+02
  5.8423072E-08  6.4377785E-08  3.8257056E+00  3.6738587E+00  3.8040446E+00  3.8048172E+00  3.6748493E+00  3.8254873E+00  6.4379133E-08  5.8425882E-08  2.0836755E+02
  5.6084266E-08  2.8398719E-08  4.7710595E+00  4.6172490E+00  4.7477766E+00  4.7486907E+00  4.6183440E+00  4.7708500E+00  2.8393611E-08  5.6082763E-08  2.1862513E+02
  1.6230907E-08  1.4431819E-08  1.7323309E+00  1.5965636E+00  1.7226066E+00  1.7234027E+00  1.5975375E+00  1.7321057E+00  1.4431108E-08  1.6225787E-08  1.5927300E+02
  1.6505804E-08  2.5214987E-08  2.5229842E+00  2.3786519E+00  2.5121650E+00  2.5130353E+00  2.3797399E+00  2.5227493E+00  2.5213357E-08  1.6499865E-08  1.6720359E+02
  2.8753860E-08  2.6130445E-08  3.3037465E+00  3.1571531E+00  3.2911711E+00  3.2921441E+00  3.1583546E+00  3.3035122E+00  2.6126776E-08  2.8753346E-08  1.7517840E+02
  3.4354320E-08  3.7491019E-08  4.0769075E+00  3.9298523E+00  4.0641389E+00  4.0652577E+00  3.9312226E+00  4.0766584E+00  3.7496427E-08  3.4356643E-08  1.8312243E+02
  1.9028821E-08  1.9502128E-08  1.5762860E+00  1.4455018E+00  1.5743879E+00  1.5753509E+00  1.4466871E+00  1.5760412E+00  1.9502213E-08  1.9027455E-08  1.3478415E+02
  2.0165625E-08  1.0346006E-08  2.2198658E+00  2.0823434E+00  2.2178339E+00  2.2189113E+00  2.0836636E+00  2.2196127E+00  1.0343823E-08  2.0162701E-08  1.4157410E+02
  2.9258853E-08  2.6947212E-08  2.8549511E+00  2.7153335E+00  2.8517084E+00  2.8529530E+00  2.7168247E+00  2.8546815E+00  2.6952526E-08  2.9259311E-08  1.4773498E+02
  3.4815385E-08  2.4325126E-08  3.4839457E+00  3.3448763E+00  3.4809811E+00  3.4822892E+00  3.3464902E+00  3.4836812E+00  2.4331958E-08  3.4819265E-08  1.5377162E+02
  1.6478935E-08  3.2260326E-08  1.4336167E+00  1.3100027E+00  1.4404536E+00  1.4416487E+00  1.3114585E+00  1.4333439E+00  3.2260258E-08  1.6480644E-08  1.1506968E+02
  1.4834161E-08  1.6178018E-08  1.9535804E+00  1.8239465E+00  1.9595338E+00  1.9608224E+00  1.8255260E+00  1.9532992E+00  1.6186166E-08  1.4829495E-08  1.1958420E+02
  4.1686411E-08  1.9439479E-08  2.4673616E+00  2.3357615E+00  2.4720259E+00  2.4734990E+00  2.3375494E+00  2.4670728E+00  1.9435820E-08  4.1689281E-08  1.2412226E+02
  1.5631311E-08  3.4503013E-08  2.9745254E+00  2.8440011E+00  2.9798806E+00  2.9814128E+00  2.8459055E+00  2.9742420E+00  3.4504517E-08  1.5632638E-08  1.2849482E+02
  1.4183294E-08  6.4725490E-09  1.3017548E+00  1.1848074E+00  1.3149776E+00  1.3164077E+00  1.1865289E+00  1.3014558E+00  6.4734878E-09  1.4175361E-08  9.7874210E+01
  2.1495421E-08  2.2468441E-08  1.7177142E+00  1.5960154E+00  1.7300107E+00  1.7315440E+00  1.5979218E+00  1.7173943E+00  2.2462260E-08  2.1504989E-08  1.0067506E+02
  2.6867554E-08  2.8035106E-08  2.1292620E+00  2.0067730E+00  2.1410293E+00  2.1427519E+00  2.0088806E+00  2.1289546E+00  2.8037552E-08  2.6863971E-08  1.0380607E+02
  2.6021909E-08  1.8191780E-08  2.5350976E+00  2.4135833E+00  2.5474458E+00  2.5492382E+00  2.4158268E+00  2.5347956E+00  1.8191949E-08  2.6018766E-08  1.0676026E+02
  8.1202866E-09  6.2250502E-09  1.1749875E+00  1.0652810E+00  1.1937731E+00  1.1955000E+00  1.0673448E+00  1.1746393E+00  6.2233233E-09  8.1153172E-09  8.1760987E+01
  1.9251067E-08  1.3467819E-08  1.5066321E+00  1.3936426E+00  1.5244857E+00  1.5263570E+00  1.3959843E+00  1.5062698E+00  1.3469372E-08  1.9258616E-08  8.4006036E+01
  1.9441373E-08  1.9921732E-08  1.8331387E+00  1.7200169E+00  1.8509586E+00  1.8529893E+00  1.7225189E+00  1.8327827E+00  1.9917646E-08  1.9435038E-08  8.5967959E+01
  2.9260445E-08  2.3612827E-08  2.1552161E+00  2.0430130E+00  2.1735253E+00  2.1756374E+00  2.0456730E+00  2.1548652E+00  2.3607092E-08  2.9249614E-08  8.7764807E+01
  1.2354873E-08  1.0222765E-08  1.0559860E+00  9.5364529E-01  1.0790663E+00  1.0811197E+00  9.5613673E-01  1.0555741E+00  1.0221597E-08  1.2355941E-08  6.7789033E+01
  6.9904696E-09  8.4488730E-09  1.3179417E+00  1.2143394E+00  1.3409051E+00  1.3431325E+00  1.2171356E+00  1.3174808E+00  8.4438730E-09  6.9858219E-09  6.9234391E+01
  2.7356416E-08  2.1415499E-08  1.5744215E+00  1.4708619E+00  1.5973474E+00  1.5997548E+00  1.4738441E+00  1.5739700E+00  2.1422849E-08  2.7367375E-08  7.0289531E+01
